Date,Year,Month,Latitude,Longitude,chlor_a_mg_m3,spm_mg_L,turbidity_FNU,Transect
2026-05-15,2026,5,41.76324,41.4,0.878,2.916,0.481,Grid_A
2026-05-15,2026,5,41.79706,35.9,0.623,1.843,0.224,Grid_A
2026-05-15,2026,5,41.79706,35.98594,0.614,1.995,0.235,Grid_A
2026-05-15,2026,5,41.79706,36.07187,0.651,2.234,0.247,Grid_A
2026-05-15,2026,5,41.79706,36.15781,0.59,1.872,0.226,Grid_A
2026-05-15,2026,5,41.79706,36.24375,0.699,1.986,0.246,Grid_A
2026-05-15,2026,5,41.79706,36.32969,0.627,1.746,0.293,Grid_A
2026-05-15,2026,5,41.79706,36.41562,0.726,1.698,0.297,Grid_A
2026-05-15,2026,5,41.79706,36.50156,0.646,2.264,0.228,Grid_A
2026-05-15,2026,5,41.79706,36.5875,0.668,1.943,0.294,Grid_A
2026-05-15,2026,5,41.79706,36.67344,0.665,2.043,0.278,Grid_A
2026-05-15,2026,5,41.79706,36.75937,0.729,2.018,0.305,Grid_A
2026-05-15,2026,5,41.79706,36.84531,0.695,2.245,0.261,Grid_A
2026-05-15,2026,5,41.79706,36.93125,0.701,2.148,0.26,Grid_A
2026-05-15,2026,5,41.79706,37.01719,0.668,2.554,0.283,Grid_A
2026-05-15,2026,5,41.79706,37.10312,0.665,2.199,0.282,Grid_A
2026-05-15,2026,5,41.79706,37.18906,0.689,2.033,0.309,Grid_A
2026-05-15,2026,5,41.79706,37.275,0.684,2.528,0.303,Grid_A
2026-05-15,2026,5,41.79706,37.36094,0.681,2.357,0.27,Grid_A
2026-05-15,2026,5,41.79706,37.44687,0.762,1.968,0.338,Grid_A
2026-05-15,2026,5,41.79706,37.53281,0.756,2.074,0.301,Grid_A
2026-05-15,2026,5,41.79706,37.61875,0.696,2.318,0.29,Grid_A
2026-05-15,2026,5,41.79706,37.70469,0.7,2.145,0.289,Grid_A
2026-05-15,2026,5,41.79706,37.79062,0.666,2.247,0.324,Grid_A
2026-05-15,2026,5,41.79706,37.87656,0.68,2.252,0.308,Grid_A
2026-05-15,2026,5,41.79706,37.9625,0.767,2.229,0.355,Grid_A
2026-05-15,2026,5,41.79706,38.04844,0.65,2.328,0.345,Grid_A
2026-05-15,2026,5,41.79706,38.13437,0.716,2.17,0.33,Grid_A
2026-05-15,2026,5,41.79706,38.22031,0.754,2.05,0.354,Grid_A
2026-05-15,2026,5,41.79706,38.30625,0.741,2.254,0.334,Grid_A
2026-05-15,2026,5,41.79706,38.39219,0.734,2.652,0.351,Grid_A
2026-05-15,2026,5,41.79706,38.47812,0.697,2.247,0.317,Grid_A
2026-05-15,2026,5,41.79706,38.56406,0.663,2.116,0.352,Grid_A
2026-05-15,2026,5,41.79706,38.65,0.793,2.561,0.323,Grid_A
2026-05-15,2026,5,41.79706,38.73594,0.713,2.189,0.291,Grid_A
2026-05-15,2026,5,41.79706,38.82187,0.742,2.551,0.352,Grid_A
2026-05-15,2026,5,41.79706,38.90781,0.702,2.235,0.353,Grid_A
2026-05-15,2026,5,41.79706,38.99375,0.787,2.382,0.38,Grid_A
2026-05-15,2026,5,41.79706,39.07969,0.756,2.48,0.344,Grid_A
2026-05-15,2026,5,41.79706,39.16562,0.735,2.196,0.386,Grid_A
2026-05-15,2026,5,41.79706,39.25156,0.754,1.741,0.386,Grid_A
2026-05-15,2026,5,41.79706,39.3375,0.808,2.312,0.389,Grid_A
2026-05-15,2026,5,41.79706,39.42344,0.765,2.065,0.429,Grid_A
2026-05-15,2026,5,41.79706,39.50937,0.768,2.543,0.368,Grid_A
2026-05-15,2026,5,41.79706,39.59531,0.768,2.549,0.36,Grid_A
2026-05-15,2026,5,41.79706,39.68125,0.851,2.699,0.403,Grid_A
2026-05-15,2026,5,41.79706,39.76719,0.781,2.393,0.419,Grid_A
2026-05-15,2026,5,41.79706,39.85312,0.815,2.479,0.369,Grid_A
2026-05-15,2026,5,41.79706,39.93906,0.73,2.579,0.393,Grid_A
2026-05-15,2026,5,41.79706,40.025,0.844,2.786,0.403,Grid_A
2026-05-15,2026,5,41.79706,40.11094,0.797,2.371,0.432,Grid_A
2026-05-15,2026,5,41.79706,40.19687,0.802,2.736,0.438,Grid_A
2026-05-15,2026,5,41.79706,40.28281,0.785,2.464,0.473,Grid_A
2026-05-15,2026,5,41.79706,40.36875,0.834,2.588,0.446,Grid_A
2026-05-15,2026,5,41.79706,40.45469,0.802,2.723,0.404,Grid_A
2026-05-15,2026,5,41.79706,40.54062,0.817,2.617,0.402,Grid_A
2026-05-15,2026,5,41.79706,40.62656,0.831,2.558,0.438,Grid_A
2026-05-15,2026,5,41.79706,40.7125,0.812,2.356,0.443,Grid_A
2026-05-15,2026,5,41.79706,40.79844,0.853,3.165,0.431,Grid_A
2026-05-15,2026,5,41.79706,40.88437,0.839,2.824,0.459,Grid_A
2026-05-15,2026,5,41.79706,40.97031,0.873,2.806,0.436,Grid_A
2026-05-15,2026,5,41.79706,41.05625,0.872,2.741,0.407,Grid_A
2026-05-15,2026,5,41.79706,41.14219,0.782,2.711,0.446,Grid_A
2026-05-15,2026,5,41.79706,41.22812,0.944,2.76,0.447,Grid_A
2026-05-15,2026,5,41.79706,41.31406,0.832,2.922,0.456,Grid_A
2026-05-15,2026,5,41.79706,41.4,0.826,2.61,0.442,Grid_A
2026-05-15,2026,5,41.83088,35.9,0.598,1.862,0.255,Grid_A
2026-05-15,2026,5,41.83088,35.98594,0.615,2.213,0.283,Grid_A
2026-05-15,2026,5,41.83088,36.07187,0.629,1.743,0.257,Grid_A
2026-05-15,2026,5,41.83088,36.15781,0.636,1.937,0.251,Grid_A
2026-05-15,2026,5,41.83088,36.24375,0.603,1.971,0.255,Grid_A
2026-05-15,2026,5,41.83088,36.32969,0.638,1.997,0.265,Grid_A
2026-05-15,2026,5,41.83088,36.41562,0.655,1.913,0.279,Grid_A
2026-05-15,2026,5,41.83088,36.50156,0.627,1.789,0.251,Grid_A
2026-05-15,2026,5,41.83088,36.5875,0.632,1.763,0.234,Grid_A
2026-05-15,2026,5,41.83088,36.67344,0.682,2.289,0.293,Grid_A
2026-05-15,2026,5,41.83088,36.75937,0.646,1.705,0.287,Grid_A
2026-05-15,2026,5,41.83088,36.84531,0.605,2.045,0.266,Grid_A
2026-05-15,2026,5,41.83088,36.93125,0.581,2.373,0.257,Grid_A
2026-05-15,2026,5,41.83088,37.01719,0.662,2.065,0.28,Grid_A
2026-05-15,2026,5,41.83088,37.10312,0.698,1.957,0.305,Grid_A
2026-05-15,2026,5,41.83088,37.18906,0.696,1.843,0.304,Grid_A
2026-05-15,2026,5,41.83088,37.275,0.644,1.9,0.309,Grid_A
2026-05-15,2026,5,41.83088,37.36094,0.673,2.222,0.314,Grid_A
2026-05-15,2026,5,41.83088,37.44687,0.636,2.309,0.315,Grid_A
2026-05-15,2026,5,41.83088,37.53281,0.673,2.148,0.33,Grid_A
2026-05-15,2026,5,41.83088,37.61875,0.687,2.612,0.351,Grid_A
2026-05-15,2026,5,41.83088,37.70469,0.708,2.158,0.312,Grid_A
2026-05-15,2026,5,41.83088,37.79062,0.683,2.242,0.337,Grid_A
2026-05-15,2026,5,41.83088,37.87656,0.656,2.36,0.347,Grid_A
2026-05-15,2026,5,41.83088,37.9625,0.737,2.219,0.34,Grid_A
2026-05-15,2026,5,41.83088,38.04844,0.769,2.248,0.33,Grid_A
2026-05-15,2026,5,41.83088,38.13437,0.806,2.335,0.307,Grid_A
2026-05-15,2026,5,41.83088,38.22031,0.759,2.368,0.319,Grid_A
2026-05-15,2026,5,41.83088,38.30625,0.683,2.349,0.337,Grid_A
2026-05-15,2026,5,41.83088,38.39219,0.681,2.298,0.338,Grid_A
2026-05-15,2026,5,41.83088,38.47812,0.732,2.428,0.301,Grid_A
2026-05-15,2026,5,41.83088,38.56406,0.693,2.246,0.381,Grid_A
2026-05-15,2026,5,41.83088,38.65,0.836,2.359,0.352,Grid_A
2026-05-15,2026,5,41.83088,38.73594,0.647,2.553,0.366,Grid_A
2026-05-15,2026,5,41.83088,38.82187,0.759,2.137,0.407,Grid_A
2026-05-15,2026,5,41.83088,38.90781,0.812,2.459,0.386,Grid_A
2026-05-15,2026,5,41.83088,38.99375,0.757,2.578,0.331,Grid_A
2026-05-15,2026,5,41.83088,39.07969,0.667,2.174,0.347,Grid_A
2026-05-15,2026,5,41.83088,39.16562,0.736,2.532,0.364,Grid_A
2026-05-15,2026,5,41.83088,39.25156,0.764,2.219,0.341,Grid_A
2026-05-15,2026,5,41.83088,39.3375,0.77,2.362,0.376,Grid_A
2026-05-15,2026,5,41.83088,39.42344,0.794,2.812,0.379,Grid_A
2026-05-15,2026,5,41.83088,39.50937,0.848,2.58,0.4,Grid_A
2026-05-15,2026,5,41.83088,39.59531,0.821,2.656,0.366,Grid_A
2026-05-15,2026,5,41.83088,39.68125,0.826,2.452,0.396,Grid_A
2026-05-15,2026,5,41.83088,39.76719,0.791,2.769,0.402,Grid_A
2026-05-15,2026,5,41.83088,39.85312,0.734,2.973,0.416,Grid_A
2026-05-15,2026,5,41.83088,39.93906,0.771,2.341,0.422,Grid_A
2026-05-15,2026,5,41.83088,40.025,0.755,2.743,0.428,Grid_A
2026-05-15,2026,5,41.83088,40.11094,0.774,2.449,0.393,Grid_A
2026-05-15,2026,5,41.83088,40.19687,0.764,2.657,0.417,Grid_A
2026-05-15,2026,5,41.83088,40.28281,0.836,2.458,0.432,Grid_A
2026-05-15,2026,5,41.83088,40.36875,0.77,2.807,0.377,Grid_A
2026-05-15,2026,5,41.83088,40.45469,0.876,2.549,0.432,Grid_A
2026-05-15,2026,5,41.83088,40.54062,0.844,2.413,0.441,Grid_A
2026-05-15,2026,5,41.83088,40.62656,0.798,2.62,0.406,Grid_A
2026-05-15,2026,5,41.83088,40.7125,0.888,2.461,0.437,Grid_A
2026-05-15,2026,5,41.83088,40.79844,0.802,2.928,0.488,Grid_A
2026-05-15,2026,5,41.83088,40.88437,0.805,2.751,0.423,Grid_A
2026-05-15,2026,5,41.83088,40.97031,0.876,2.688,0.458,Grid_A
2026-05-15,2026,5,41.83088,41.05625,0.822,3.2,0.384,Grid_A
2026-05-15,2026,5,41.83088,41.14219,0.856,2.764,0.441,Grid_A
2026-05-15,2026,5,41.83088,41.22812,0.856,2.791,0.451,Grid_A
2026-05-15,2026,5,41.83088,41.31406,0.864,3.144,0.379,Grid_A
2026-05-15,2026,5,41.83088,41.4,0.925,3.32,0.408,Grid_A
2026-05-15,2026,5,41.86471,35.9,0.633,2.179,0.274,Grid_A
2026-05-15,2026,5,41.86471,35.98594,0.701,1.993,0.203,Grid_A
2026-05-15,2026,5,41.86471,36.07187,0.69,2.06,0.294,Grid_A
2026-05-15,2026,5,41.86471,36.15781,0.58,1.704,0.261,Grid_A
2026-05-15,2026,5,41.86471,36.24375,0.698,2.283,0.245,Grid_A
2026-05-15,2026,5,41.86471,36.32969,0.632,2.55,0.253,Grid_A
2026-05-15,2026,5,41.86471,36.41562,0.678,1.899,0.281,Grid_A
2026-05-15,2026,5,41.86471,36.50156,0.62,1.836,0.263,Grid_A
2026-05-15,2026,5,41.86471,36.5875,0.636,1.957,0.289,Grid_A
2026-05-15,2026,5,41.86471,36.67344,0.737,1.913,0.254,Grid_A
2026-05-15,2026,5,41.86471,36.75937,0.666,1.875,0.241,Grid_A
2026-05-15,2026,5,41.86471,36.84531,0.711,2.076,0.29,Grid_A
2026-05-15,2026,5,41.86471,36.93125,0.595,1.957,0.253,Grid_A
2026-05-15,2026,5,41.86471,37.01719,0.675,2.115,0.295,Grid_A
2026-05-15,2026,5,41.86471,37.10312,0.652,1.931,0.29,Grid_A
2026-05-15,2026,5,41.86471,37.18906,0.697,2.0,0.274,Grid_A
2026-05-15,2026,5,41.86471,37.275,0.65,1.998,0.29,Grid_A
2026-05-15,2026,5,41.86471,37.36094,0.645,2.055,0.335,Grid_A
2026-05-15,2026,5,41.86471,37.44687,0.681,1.91,0.251,Grid_A
2026-05-15,2026,5,41.86471,37.53281,0.77,2.4,0.317,Grid_A
2026-05-15,2026,5,41.86471,37.61875,0.746,2.292,0.311,Grid_A
2026-05-15,2026,5,41.86471,37.70469,0.653,2.582,0.306,Grid_A
2026-05-15,2026,5,41.86471,37.79062,0.691,2.222,0.321,Grid_A
2026-05-15,2026,5,41.86471,37.87656,0.733,2.32,0.308,Grid_A
2026-05-15,2026,5,41.86471,37.9625,0.714,2.351,0.309,Grid_A
2026-05-15,2026,5,41.86471,38.04844,0.775,2.252,0.369,Grid_A
2026-05-15,2026,5,41.86471,38.13437,0.664,2.401,0.31,Grid_A
2026-05-15,2026,5,41.86471,38.22031,0.698,2.466,0.33,Grid_A
2026-05-15,2026,5,41.86471,38.30625,0.831,2.402,0.321,Grid_A
2026-05-15,2026,5,41.86471,38.39219,0.751,2.265,0.362,Grid_A
2026-05-15,2026,5,41.86471,38.47812,0.722,2.408,0.35,Grid_A
2026-05-15,2026,5,41.86471,38.56406,0.74,2.549,0.303,Grid_A
2026-05-15,2026,5,41.86471,38.65,0.745,2.215,0.317,Grid_A
2026-05-15,2026,5,41.86471,38.73594,0.711,2.245,0.348,Grid_A
2026-05-15,2026,5,41.86471,38.82187,0.761,2.491,0.347,Grid_A
2026-05-15,2026,5,41.86471,38.90781,0.814,2.323,0.312,Grid_A
2026-05-15,2026,5,41.86471,38.99375,0.741,2.421,0.282,Grid_A
2026-05-15,2026,5,41.86471,39.07969,0.806,2.405,0.338,Grid_A
2026-05-15,2026,5,41.86471,39.16562,0.723,2.592,0.392,Grid_A
2026-05-15,2026,5,41.86471,39.25156,0.739,2.182,0.376,Grid_A
2026-05-15,2026,5,41.86471,39.3375,0.781,2.58,0.362,Grid_A
2026-05-15,2026,5,41.86471,39.42344,0.767,2.486,0.403,Grid_A
2026-05-15,2026,5,41.86471,39.50937,0.828,2.816,0.415,Grid_A
2026-05-15,2026,5,41.86471,39.59531,0.851,2.712,0.37,Grid_A
2026-05-15,2026,5,41.86471,39.68125,0.843,2.248,0.447,Grid_A
2026-05-15,2026,5,41.86471,39.76719,0.746,2.715,0.428,Grid_A
2026-05-15,2026,5,41.86471,39.85312,0.807,2.142,0.371,Grid_A
2026-05-15,2026,5,41.86471,39.93906,0.807,2.693,0.393,Grid_A
2026-05-15,2026,5,41.86471,40.025,0.799,2.286,0.445,Grid_A
2026-05-15,2026,5,41.86471,40.11094,0.784,2.752,0.439,Grid_A
2026-05-15,2026,5,41.86471,40.19687,0.756,2.634,0.414,Grid_A
2026-05-15,2026,5,41.86471,40.28281,0.796,2.808,0.394,Grid_A
2026-05-15,2026,5,41.86471,40.36875,0.812,2.562,0.471,Grid_A
2026-05-15,2026,5,41.86471,40.45469,0.786,2.799,0.461,Grid_A
2026-05-15,2026,5,41.86471,40.54062,0.78,2.683,0.395,Grid_A
2026-05-15,2026,5,41.86471,40.62656,0.739,2.521,0.408,Grid_A
2026-05-15,2026,5,41.86471,40.7125,0.803,2.632,0.426,Grid_A
2026-05-15,2026,5,41.86471,40.79844,0.779,2.777,0.459,Grid_A
2026-05-15,2026,5,41.86471,40.88437,0.883,2.669,0.454,Grid_A
2026-05-15,2026,5,41.86471,40.97031,0.806,2.666,0.445,Grid_A
2026-05-15,2026,5,41.86471,41.05625,0.824,2.496,0.459,Grid_A
2026-05-15,2026,5,41.86471,41.14219,0.807,2.659,0.468,Grid_A
2026-05-15,2026,5,41.86471,41.22812,0.865,2.812,0.408,Grid_A
2026-05-15,2026,5,41.86471,41.31406,0.801,2.87,0.463,Grid_A
2026-05-15,2026,5,41.86471,41.4,0.861,2.71,0.438,Grid_A
2026-05-15,2026,5,41.89853,35.9,0.639,1.653,0.253,Grid_A
2026-05-15,2026,5,41.89853,35.98594,0.578,1.707,0.258,Grid_A
2026-05-15,2026,5,41.89853,36.07187,0.661,2.0,0.229,Grid_A
2026-05-15,2026,5,41.89853,36.15781,0.566,1.944,0.212,Grid_A
2026-05-15,2026,5,41.89853,36.24375,0.682,1.743,0.319,Grid_A
2026-05-15,2026,5,41.89853,36.32969,0.609,2.066,0.248,Grid_A
2026-05-15,2026,5,41.89853,36.41562,0.644,2.024,0.291,Grid_A
2026-05-15,2026,5,41.89853,36.50156,0.695,2.147,0.298,Grid_A
2026-05-15,2026,5,41.89853,36.5875,0.633,2.145,0.267,Grid_A
2026-05-15,2026,5,41.89853,36.67344,0.701,2.053,0.294,Grid_A
2026-05-15,2026,5,41.89853,36.75937,0.677,2.196,0.262,Grid_A
2026-05-15,2026,5,41.89853,36.84531,0.605,2.256,0.319,Grid_A
2026-05-15,2026,5,41.89853,36.93125,0.667,2.234,0.247,Grid_A
2026-05-15,2026,5,41.89853,37.01719,0.65,2.102,0.248,Grid_A
2026-05-15,2026,5,41.89853,37.10312,0.617,2.131,0.279,Grid_A
2026-05-15,2026,5,41.89853,37.18906,0.668,2.033,0.265,Grid_A
2026-05-15,2026,5,41.89853,37.275,0.677,2.125,0.286,Grid_A
2026-05-15,2026,5,41.89853,37.36094,0.669,2.101,0.324,Grid_A
2026-05-15,2026,5,41.89853,37.44687,0.689,1.771,0.277,Grid_A
2026-05-15,2026,5,41.89853,37.53281,0.733,2.033,0.308,Grid_A
2026-05-15,2026,5,41.89853,37.61875,0.776,2.311,0.259,Grid_A
2026-05-15,2026,5,41.89853,37.70469,0.76,2.228,0.325,Grid_A
2026-05-15,2026,5,41.89853,37.79062,0.718,2.395,0.317,Grid_A
2026-05-15,2026,5,41.89853,37.87656,0.65,2.291,0.288,Grid_A
2026-05-15,2026,5,41.89853,37.9625,0.786,2.168,0.324,Grid_A
2026-05-15,2026,5,41.89853,38.04844,0.689,2.322,0.34,Grid_A
2026-05-15,2026,5,41.89853,38.13437,0.693,2.359,0.333,Grid_A
2026-05-15,2026,5,41.89853,38.22031,0.719,2.132,0.393,Grid_A
2026-05-15,2026,5,41.89853,38.30625,0.774,2.442,0.366,Grid_A
2026-05-15,2026,5,41.89853,38.39219,0.742,2.241,0.275,Grid_A
2026-05-15,2026,5,41.89853,38.47812,0.685,2.758,0.373,Grid_A
2026-05-15,2026,5,41.89853,38.56406,0.745,2.023,0.363,Grid_A
2026-05-15,2026,5,41.89853,38.65,0.729,2.493,0.323,Grid_A
2026-05-15,2026,5,41.89853,38.73594,0.724,2.544,0.402,Grid_A
2026-05-15,2026,5,41.89853,38.82187,0.721,2.181,0.382,Grid_A
2026-05-15,2026,5,41.89853,38.90781,0.7,2.158,0.367,Grid_A
2026-05-15,2026,5,41.89853,38.99375,0.838,2.24,0.354,Grid_A
2026-05-15,2026,5,41.89853,39.07969,0.762,2.329,0.322,Grid_A
2026-05-15,2026,5,41.89853,39.16562,0.793,2.475,0.378,Grid_A
2026-05-15,2026,5,41.89853,39.25156,0.759,2.754,0.36,Grid_A
2026-05-15,2026,5,41.89853,39.3375,0.725,2.798,0.321,Grid_A
2026-05-15,2026,5,41.89853,39.42344,0.765,2.464,0.376,Grid_A
2026-05-15,2026,5,41.89853,39.50937,0.713,2.257,0.406,Grid_A
2026-05-15,2026,5,41.89853,39.59531,0.834,2.424,0.362,Grid_A
2026-05-15,2026,5,41.89853,39.68125,0.71,2.71,0.413,Grid_A
2026-05-15,2026,5,41.89853,39.76719,0.673,2.051,0.395,Grid_A
2026-05-15,2026,5,41.89853,39.85312,0.799,2.454,0.393,Grid_A
2026-05-15,2026,5,41.89853,39.93906,0.782,2.569,0.375,Grid_A
2026-05-15,2026,5,41.89853,40.025,0.795,2.443,0.382,Grid_A
2026-05-15,2026,5,41.89853,40.11094,0.724,2.557,0.424,Grid_A
2026-05-15,2026,5,41.89853,40.19687,0.789,2.535,0.438,Grid_A
2026-05-15,2026,5,41.89853,40.28281,0.847,2.967,0.466,Grid_A
2026-05-15,2026,5,41.89853,40.36875,0.812,2.403,0.4,Grid_A
2026-05-15,2026,5,41.89853,40.45469,0.836,2.936,0.39,Grid_A
2026-05-15,2026,5,41.89853,40.54062,0.826,2.504,0.416,Grid_A
2026-05-15,2026,5,41.89853,40.62656,0.813,2.753,0.473,Grid_A
2026-05-15,2026,5,41.89853,40.7125,0.842,2.605,0.411,Grid_A
2026-05-15,2026,5,41.89853,40.79844,0.819,2.53,0.432,Grid_A
2026-05-15,2026,5,41.89853,40.88437,0.733,2.676,0.428,Grid_A
2026-05-15,2026,5,41.89853,40.97031,0.787,2.656,0.463,Grid_A
2026-05-15,2026,5,41.89853,41.05625,0.884,2.64,0.451,Grid_A
2026-05-15,2026,5,41.89853,41.14219,0.78,2.702,0.447,Grid_A
2026-05-15,2026,5,41.89853,41.22812,0.905,3.013,0.449,Grid_A
2026-05-15,2026,5,41.89853,41.31406,0.811,3.061,0.439,Grid_A
2026-05-15,2026,5,41.89853,41.4,0.868,2.779,0.5,Grid_A
2026-05-15,2026,5,41.93235,35.9,0.606,2.085,0.248,Grid_A
2026-05-15,2026,5,41.93235,35.98594,0.656,2.24,0.203,Grid_A
2026-05-15,2026,5,41.93235,36.07187,0.635,1.751,0.268,Grid_A
2026-05-15,2026,5,41.93235,36.15781,0.668,1.85,0.247,Grid_A
2026-05-15,2026,5,41.93235,36.24375,0.652,1.703,0.271,Grid_A
2026-05-15,2026,5,41.93235,36.32969,0.615,2.119,0.233,Grid_A
2026-05-15,2026,5,41.93235,36.41562,0.628,1.836,0.262,Grid_A
2026-05-15,2026,5,41.93235,36.50156,0.709,2.169,0.26,Grid_A
2026-05-15,2026,5,41.93235,36.5875,0.639,2.191,0.246,Grid_A
2026-05-15,2026,5,41.93235,36.67344,0.662,1.907,0.274,Grid_A
2026-05-15,2026,5,41.93235,36.75937,0.697,1.909,0.306,Grid_A
2026-05-15,2026,5,41.93235,36.84531,0.756,2.177,0.283,Grid_A
2026-05-15,2026,5,41.93235,36.93125,0.718,1.849,0.326,Grid_A
2026-05-15,2026,5,41.93235,37.01719,0.645,2.518,0.273,Grid_A
2026-05-15,2026,5,41.93235,37.10312,0.705,1.787,0.289,Grid_A
2026-05-15,2026,5,41.93235,37.18906,0.639,1.824,0.327,Grid_A
2026-05-15,2026,5,41.93235,37.275,0.636,1.98,0.279,Grid_A
2026-05-15,2026,5,41.93235,37.36094,0.734,2.344,0.335,Grid_A
2026-05-15,2026,5,41.93235,37.44687,0.661,2.425,0.287,Grid_A
2026-05-15,2026,5,41.93235,37.53281,0.665,2.029,0.293,Grid_A
2026-05-15,2026,5,41.93235,37.61875,0.695,2.015,0.319,Grid_A
2026-05-15,2026,5,41.93235,37.70469,0.598,2.243,0.289,Grid_A
2026-05-15,2026,5,41.93235,37.79062,0.679,2.082,0.343,Grid_A
2026-05-15,2026,5,41.93235,37.87656,0.73,2.192,0.304,Grid_A
2026-05-15,2026,5,41.93235,37.9625,0.744,2.598,0.325,Grid_A
2026-05-15,2026,5,41.93235,38.04844,0.652,2.113,0.342,Grid_A
2026-05-15,2026,5,41.93235,38.13437,0.702,2.096,0.309,Grid_A
2026-05-15,2026,5,41.93235,38.22031,0.727,1.975,0.334,Grid_A
2026-05-15,2026,5,41.93235,38.30625,0.73,2.206,0.312,Grid_A
2026-05-15,2026,5,41.93235,38.39219,0.771,2.043,0.345,Grid_A
2026-05-15,2026,5,41.93235,38.47812,0.763,2.356,0.375,Grid_A
2026-05-15,2026,5,41.93235,38.56406,0.691,2.18,0.336,Grid_A
2026-05-15,2026,5,41.93235,38.65,0.872,2.453,0.368,Grid_A
2026-05-15,2026,5,41.93235,38.73594,0.77,2.382,0.38,Grid_A
2026-05-15,2026,5,41.93235,38.82187,0.672,2.435,0.367,Grid_A
2026-05-15,2026,5,41.93235,38.90781,0.791,2.163,0.333,Grid_A
2026-05-15,2026,5,41.93235,38.99375,0.713,2.513,0.376,Grid_A
2026-05-15,2026,5,41.93235,39.07969,0.719,2.805,0.373,Grid_A
2026-05-15,2026,5,41.93235,39.16562,0.766,2.395,0.392,Grid_A
2026-05-15,2026,5,41.93235,39.25156,0.78,2.828,0.342,Grid_A
2026-05-15,2026,5,41.93235,39.3375,0.706,2.316,0.389,Grid_A
2026-05-15,2026,5,41.93235,39.42344,0.754,2.733,0.369,Grid_A
2026-05-15,2026,5,41.93235,39.50937,0.818,2.326,0.411,Grid_A
2026-05-15,2026,5,41.93235,39.59531,0.833,2.394,0.397,Grid_A
2026-05-15,2026,5,41.93235,39.68125,0.792,2.624,0.42,Grid_A
2026-05-15,2026,5,41.93235,39.76719,0.824,2.637,0.408,Grid_A
2026-05-15,2026,5,41.93235,39.85312,0.738,2.541,0.367,Grid_A
2026-05-15,2026,5,41.93235,39.93906,0.791,2.786,0.397,Grid_A
2026-05-15,2026,5,41.93235,40.025,0.695,2.367,0.415,Grid_A
2026-05-15,2026,5,41.93235,40.11094,0.777,2.748,0.373,Grid_A
2026-05-15,2026,5,41.93235,40.19687,0.817,2.691,0.426,Grid_A
2026-05-15,2026,5,41.93235,40.28281,0.779,2.775,0.447,Grid_A
2026-05-15,2026,5,41.93235,40.36875,0.718,2.643,0.368,Grid_A
2026-05-15,2026,5,41.93235,40.45469,0.778,2.491,0.414,Grid_A
2026-05-15,2026,5,41.93235,40.54062,0.831,2.842,0.426,Grid_A
2026-05-15,2026,5,41.93235,40.62656,0.846,2.46,0.449,Grid_A
2026-05-15,2026,5,41.93235,40.7125,0.691,2.995,0.459,Grid_A
2026-05-15,2026,5,41.93235,40.79844,0.856,3.149,0.383,Grid_A
2026-05-15,2026,5,41.93235,40.88437,0.861,2.744,0.438,Grid_A
2026-05-15,2026,5,41.93235,40.97031,0.787,2.81,0.443,Grid_A
2026-05-15,2026,5,41.93235,41.05625,0.809,2.732,0.405,Grid_A
2026-05-15,2026,5,41.93235,41.14219,0.824,2.952,0.465,Grid_A
2026-05-15,2026,5,41.93235,41.22812,0.874,2.966,0.468,Grid_A
2026-05-15,2026,5,41.93235,41.31406,0.821,2.856,0.474,Grid_A
2026-05-15,2026,5,41.93235,41.4,0.795,2.525,0.414,Grid_A
2026-05-15,2026,5,41.96618,35.9,0.559,1.691,0.237,Grid_A
2026-05-15,2026,5,41.96618,35.98594,0.694,1.828,0.215,Grid_A
2026-05-15,2026,5,41.96618,36.07187,0.644,1.891,0.237,Grid_A
2026-05-15,2026,5,41.96618,36.15781,0.617,2.157,0.224,Grid_A
2026-05-15,2026,5,41.96618,36.24375,0.577,2.051,0.247,Grid_A
2026-05-15,2026,5,41.96618,36.32969,0.709,1.941,0.263,Grid_A
2026-05-15,2026,5,41.96618,36.41562,0.682,1.651,0.277,Grid_A
2026-05-15,2026,5,41.96618,36.50156,0.64,2.205,0.256,Grid_A
2026-05-15,2026,5,41.96618,36.5875,0.665,1.942,0.286,Grid_A
2026-05-15,2026,5,41.96618,36.67344,0.651,2.08,0.322,Grid_A
2026-05-15,2026,5,41.96618,36.75937,0.653,2.122,0.339,Grid_A
2026-05-15,2026,5,41.96618,36.84531,0.684,1.569,0.268,Grid_A
2026-05-15,2026,5,41.96618,36.93125,0.623,2.254,0.285,Grid_A
2026-05-15,2026,5,41.96618,37.01719,0.717,2.206,0.306,Grid_A
2026-05-15,2026,5,41.96618,37.10312,0.629,2.199,0.328,Grid_A
2026-05-15,2026,5,41.96618,37.18906,0.624,2.049,0.306,Grid_A
2026-05-15,2026,5,41.96618,37.275,0.689,2.413,0.318,Grid_A
2026-05-15,2026,5,41.96618,37.36094,0.705,2.304,0.322,Grid_A
2026-05-15,2026,5,41.96618,37.44687,0.694,2.083,0.331,Grid_A
2026-05-15,2026,5,41.96618,37.53281,0.666,2.154,0.281,Grid_A
2026-05-15,2026,5,41.96618,37.61875,0.728,2.429,0.289,Grid_A
2026-05-15,2026,5,41.96618,37.70469,0.696,2.1,0.343,Grid_A
2026-05-15,2026,5,41.96618,37.79062,0.762,2.115,0.242,Grid_A
